Timestamp,creative_data_id,"Is there a call to go online (e.g., shop online, visit the Web)? ","Is there online contact information provided (e.g., URL, website)? ","Is there a visual or verbal call to purchase (e.g., buy now, order now)?","Does the ad portray a sense of urgency to act (e.g., buy before sales end, order before it ends)? ","Is there an incentive to buy (e.g., a discount, a coupon, a sale, or 'limited time offer')? ","Is there offline contact information provided (e.g., phone, mail, store location)?",Is there mention of something free? ,"Does the ad mention at least one specific product or service (e.g., model, type, item)? ",Is there any verbal or visual mention of the price?,"Does the ad show the brand (logo, brand name) or trademark (something that most people know is the brand) multiple times?

For example, Nike ads often have the ""swoosh"" logo prominently displayed on shoes and apparel worn by celebrity athletes. The ""Just Do It"" slogan is another Nike trademark frequently included.",Does the ad show the brand or trademark exactly once at the end of the ad?,"Is the ad intended to affect the viewer emotionally, either with positive emotion (fun, joy), negative emotion (sad, anxious) or another type of emotion? (Note: You may not personally agree, but assess if that was the intention.)","If ""yes"" to the above, which of the following emotions is closest to the emotion that the ad was intending the viewer to feel? (Select all that apply.)","If yes to the above, did the ad successfully affect you emotionally, as intended?",Does the ad give you a positive feeling about the brand? ,"Does the ad have a story arc, with a beginning and an end? ","Does the ad have a reversal of fortune, where something changes for the better, or changes for the worse?",Does the ad have relatable characters? ,Is the ad creative/clever?,"Is the ad intended to be funny? (Note: You may not personally agree, but assess if that was the intention.)","If yes to the above, was the ad successfully funny, as intended?","Does this ad provide sensory stimulation (e.g., cool visuals, arousing music, mouth-watering)? ",Is the ad visually pleasing?,"Does the ad have cute elements like animals, babies, animated, characters, etc?",Was there a famous person in this ad? ,"If yes to the above, write the name of the famous person, if known.",What happened in this ad? (Answer in 2-3 sentences each),What was/were the company's goal(s) with this ad? Choose (potentially multiple) from:,How successful was the ad in achieving its goal(s)?,"How much did you like the ad? (1. Strongly dislike, 2. Dislike, 3. Neither Like or Dislike, 4. Like, 5. Strongly Like)","What was the slogan presented in the ad, if any?","After addressing the specific survey items, write a general description of the ad. You can use answers to the questions above to formulate your answer. Your description should include:
Brand and Product Identification: 
Specify the brand and whether a product is being advertised. (1 sentence)
Visual Elements: Describe what is seen on the screen, including setting, characters, and any text or graphics. (max 2 sentences)
Auditory Elements: Note what is heard, such as dialogue, voice-over, music, or sound effects. (max 2 sentences)
",Any additional feedback or things we should be aware of? ,Please enter the video identifier one more time (e.g. 123456789.mp4),creative_data_title,creative_data_description,creative_data_duration,creative_data_lifetime_spend_estimated,creative_data_lifetime_airings_count,creative_data_airing_date_first_et,creative_data_airing_date_last_et,speech,speech_normalized,video_file
5/26/2024 20:26:29,2962688,0,0,0,1,1,0,0,1,1,1,0,1,"Joy, Desire",No,1,0,0,0,1,0,,1,1,0,No,,Toyota is having a sale and we see the cars in action. The ad talks about all you could save on if you get the car now.,"Increase awareness of product/brand, Change what consumers know about the product/brand, Directly persuade consumers to purchase, Increase consumer loyalty to the product/brand",4,4,Let's go places.,"Toyota is advertising their sale. We see cool shots of the cars in action and smooth transitions between them while they're on the road. The song in the ad is ""Hey Ya"" by OutKast and it adds to the summer feel. The large text ""Today's the day"" in the ad adds to the urgency of the sale. ",no,2962688.mp4,30s Turn It Up [T2] - 2962688,"As three Toyota vehicles drive through sunny city streets with Outkast's ""Hey Ya"" playing over the speakers, Toyota says today is the perfect day to turn up your style. During the Today's the Day Event, the company offers special financing on select models.",30,2071.37,10,2020-09-06T14:45:57-04:00,2020-09-30T01:50:05-04:00,"12, get $1500 cash back plus $500 bonus cash for a total savings of $2000 on the All Wheel Drive Camry or get 0% apr financing Toyota. Let's go places.",12 get 1500 cash back plu 500 bonu cash for a total save of 2000 on the all wheel drive camri or get 0 apr financ toyota let go place,E:\Documents\Prof_Docs\DATA analysis test\Round 2 Docs\sample\sample\2962688.mp4
5/24/2024 20:10:15,3004458,1,1,1,0,0,1,0,1,1,0,1,1,"Amusement, Joy, Caring, Curiosity",Yes,1,1,0,1,1,0,,0,1,0,No,,"This Nissan ad starts off with a little girl coming back into the car say that they told her "" she should try dancing instead"". This then leads into the driver saying ""that's not what you want"" and driving back to the gym to help her chase what she wants. The video shows the different features of the car and connects it to them talking. ","Increase awareness of product/brand, Change what consumers know about the product/brand, Change how consumers feel about the product/brand, Directly persuade consumers to purchase, Increase consumer loyalty to the product/brand, Make consumers feel good about their purchase",4,4,Innovation that excites ," The brand is Nissan, and the product being advertised is a Nissan Sentra. 

The ad begins with a little girl returning to the car, appearing disappointed, while the setting includes a parking lot and a gym. As the scene progresses, various features of the car are highlighted through close-up shots and in-car footage.

The girl is heard saying, ""They told me I should try dancing instead,"" followed by the driver responding, ""That's not what you want."" Background music plays softly, enhancing the emotional tone, along with sound effects that emphasize the car's features.",,3004458 MP4,30s Refuse to Compromise: Boxing [T1] - 3004458,"When a little girl is turned away from a boxing club and told to ""try dancing instead,"" her mother gives her a pep-talk using their car as an example. Mom didn't settle when she picked the powerful, stylish Nissan Sentra, and her daughter shouldn't either. When the two arrive back at the boxing club, the daughter gets out of the car and marches in with renewed confidence.",30,49322.81,10,2020-11-04T04:48:06-05:00,2020-11-15T02:03:19-05:00,"He said I should try dancing instead, but that's not what you want. You know what our family never settles. We go all in like this Nissan Sentra. It has power, it has style, it doesn't compromise. Let's get back in there, let's do. It. Refused to compromise the radically redesigned Nissan Sentra.",he said i should tri danc instead but that not what you want you know what our famili never settl we go all in like thi nissan sentra it ha power it ha style it doesnt compromis let get back in there let do it refus to compromis the radic redesign nissan sentra,E:\Documents\Prof_Docs\DATA analysis test\Round 2 Docs\sample\sample\3004458.mp4
5/25/2024 1:07:00,3004458,0,0,0,0,0,0,0,1,1,1,1,0,,No,1,1,0,0,1,0,,1,1,0,No,no,A little girl comes from her boxing class and gets into the Nissan Sentra when she tells her sister that they told her to do dancing. Then the sister says that they have power just like the Nissan Sentra and they drive back to the boxing studio.,"Directly persuade consumers to purchase, Make consumers feel good about their purchase",5,5,Innovation that excites ,"1. Nissan and its promoting their new car their Sentra 
2. Their is a little girl and her sister in a bright orange Nissan Sentra driving fast towards boxing studio
3. When they are driving you here the engine and at the end teh voice over tells you detail about the Nissan Sentra ",no,3004458,30s Refuse to Compromise: Boxing [T1] - 3004458,"When a little girl is turned away from a boxing club and told to ""try dancing instead,"" her mother gives her a pep-talk using their car as an example. Mom didn't settle when she picked the powerful, stylish Nissan Sentra, and her daughter shouldn't either. When the two arrive back at the boxing club, the daughter gets out of the car and marches in with renewed confidence.",30,49322.81,10,2020-11-04T04:48:06-05:00,2020-11-15T02:03:19-05:00,"He said I should try dancing instead, but that's not what you want. You know what our family never settles. We go all in like this Nissan Sentra. It has power, it has style, it doesn't compromise. Let's get back in there, let's do. It. Refused to compromise the radically redesigned Nissan Sentra.",he said i should tri danc instead but that not what you want you know what our famili never settl we go all in like thi nissan sentra it ha power it ha style it doesnt compromis let get back in there let do it refus to compromis the radic redesign nissan sentra,E:\Documents\Prof_Docs\DATA analysis test\Round 2 Docs\sample\sample\3004458.mp4
5/26/2024 23:28:07,3004458,1,1,0,0,0,0,0,1,1,1,1,1,"Amusement, Joy, Desire",Yes,1,1,0,1,1,0,,1,1,0,No,,During this ad a mother takes her daughter to boxing practice. She does this using the Nissan Sentra while the narrator talks through the features. ,"Increase awareness of product/brand, Change what consumers know about the product/brand, Directly persuade consumers to purchase",3,4,Innovation that excites,"Brand / Product Identification: Nissan Sentra

Visual Elements: Interior of car, car being driven through an urban landscape

Auditory Elements: Narration, character Dialogue, upbeat rock music ",,3004458.mp4,30s Refuse to Compromise: Boxing [T1] - 3004458,"When a little girl is turned away from a boxing club and told to ""try dancing instead,"" her mother gives her a pep-talk using their car as an example. Mom didn't settle when she picked the powerful, stylish Nissan Sentra, and her daughter shouldn't either. When the two arrive back at the boxing club, the daughter gets out of the car and marches in with renewed confidence.",30,49322.81,10,2020-11-04T04:48:06-05:00,2020-11-15T02:03:19-05:00,"He said I should try dancing instead, but that's not what you want. You know what our family never settles. We go all in like this Nissan Sentra. It has power, it has style, it doesn't compromise. Let's get back in there, let's do. It. Refused to compromise the radically redesigned Nissan Sentra.",he said i should tri danc instead but that not what you want you know what our famili never settl we go all in like thi nissan sentra it ha power it ha style it doesnt compromis let get back in there let do it refus to compromis the radic redesign nissan sentra,E:\Documents\Prof_Docs\DATA analysis test\Round 2 Docs\sample\sample\3004458.mp4
5/25/2024 1:12:15,3019128,1,1,1,1,1,0,0,0,1,1,1,0,,,1,1,0,1,1,0,,0,1,0,No,no,Two guys who don't know how to cook are given a HelloFresh box and they talk about how easy it is to make meals since they have all the instructions and measured everything.,Directly persuade consumers to purchase,3,4,no,"1. HelloFresh and they are just promoting their brand.
2. It has two men in a kitchen and them making the meal using the kit they got from HelloFresh.
3. The voiceover mentions statistics like how HelloFresh is America's #1 meal kit.",no,3019128,30s Stories From Real Customers: Ryan and Ramsey: No-Contact Delivery - 3019128,HelloFresh sends one of its chefs to help a man learn how to cook from the comfort of his home. It invites you to save up to $80 across five boxes.,30,375615.01,1231,2020-10-13T17:04:16-04:00,2021-08-01T21:02:30-04:00,"Been friends for seven years. I am not that skilled in the world of cooking today. You are going to become a cook. So how do we do it? Let's just follow the directions. Not only do they give you the ingredients, tell you how to make it, but they portion everything out. It's taking out all the stress of it. Dude, this move. It kind of looks like, you know what you're doing. It's like a life pack. I can't believe we made it. It's really good every night cooking. That's a new. You go to hello fresh dot com and use code TV. 80 for $80 off across five boxes including free shipping on the first box.",been friend for seven year i am not that skill in the world of cook today you are go to becom a cook so how do we do it let just follow the direct not onli do they give you the ingredi tell you how to make it but they portion everyth out it take out all the stress of it dude thi move it kind of look like you know what your do it like a life pack i cant believ we made it it realli good everi night cook that a new you go to hello fresh dot com and use code tv 80 for 80 off across five box includ free ship on the first box,E:\Documents\Prof_Docs\DATA analysis test\Round 2 Docs\sample\sample\3019128.mp4
5/26/2024 20:32:12,3019128,1,1,0,0,1,0,1,1,1,1,0,1,"Desire, Curiosity",No,1,0,0,1,1,0,,1,0,0,No,,We watch Ryan and Ramsey make a meal together using the Hello Fresh kit. We see in the ad everything that comes inside a Hello Fresh kit as well. ,"Increase awareness of product/brand, Change what consumers know about the product/brand, Change how consumers feel about the product/brand, Directly persuade consumers to purchase",4,4,,Hello Fresh is advertising their services. We start off getting introduced to friends Ryan and Ramsey who took together using the Hello Fresh kit. The music in the ad is very upbeat and lighthearted. Ramsey talks about how much easier it is to cook with Hello Fresh since you have all the materials and recipe. ,no,3019128.mp4,30s Stories From Real Customers: Ryan and Ramsey: No-Contact Delivery - 3019128,HelloFresh sends one of its chefs to help a man learn how to cook from the comfort of his home. It invites you to save up to $80 across five boxes.,30,375615.01,1231,2020-10-13T17:04:16-04:00,2021-08-01T21:02:30-04:00,"Been friends for seven years. I am not that skilled in the world of cooking today. You are going to become a cook. So how do we do it? Let's just follow the directions. Not only do they give you the ingredients, tell you how to make it, but they portion everything out. It's taking out all the stress of it. Dude, this move. It kind of looks like, you know what you're doing. It's like a life pack. I can't believe we made it. It's really good every night cooking. That's a new. You go to hello fresh dot com and use code TV. 80 for $80 off across five boxes including free shipping on the first box.",been friend for seven year i am not that skill in the world of cook today you are go to becom a cook so how do we do it let just follow the direct not onli do they give you the ingredi tell you how to make it but they portion everyth out it take out all the stress of it dude thi move it kind of look like you know what your do it like a life pack i cant believ we made it it realli good everi night cook that a new you go to hello fresh dot com and use code tv 80 for 80 off across five box includ free ship on the first box,E:\Documents\Prof_Docs\DATA analysis test\Round 2 Docs\sample\sample\3019128.mp4
5/26/2024 23:31:14,3019128,1,1,1,0,1,0,1,1,1,1,0,1,"Amusement, Joy, Caring",Yes,1,1,0,1,1,0,,1,1,0,No,,During this ad we see two guys going over the meal kit. One of them is not too skilled at cooking but is impressed with how easy the directions are with Hello Fresh. ,"Increase awareness of product/brand, Change what consumers know about the product/brand, Change how consumers feel about the product/brand, Directly persuade consumers to purchase",5,4,,"Brand: Hello Fresh

Visual Elements: Kitchen setting, shots of the meal being prepared, motion graphic opening up the ad

Auditory Elements: Character Dialogue, upbeat music ",,3019128.mp4,30s Stories From Real Customers: Ryan and Ramsey: No-Contact Delivery - 3019128,HelloFresh sends one of its chefs to help a man learn how to cook from the comfort of his home. It invites you to save up to $80 across five boxes.,30,375615.01,1231,2020-10-13T17:04:16-04:00,2021-08-01T21:02:30-04:00,"Been friends for seven years. I am not that skilled in the world of cooking today. You are going to become a cook. So how do we do it? Let's just follow the directions. Not only do they give you the ingredients, tell you how to make it, but they portion everything out. It's taking out all the stress of it. Dude, this move. It kind of looks like, you know what you're doing. It's like a life pack. I can't believe we made it. It's really good every night cooking. That's a new. You go to hello fresh dot com and use code TV. 80 for $80 off across five boxes including free shipping on the first box.",been friend for seven year i am not that skill in the world of cook today you are go to becom a cook so how do we do it let just follow the direct not onli do they give you the ingredi tell you how to make it but they portion everyth out it take out all the stress of it dude thi move it kind of look like you know what your do it like a life pack i cant believ we made it it realli good everi night cook that a new you go to hello fresh dot com and use code tv 80 for 80 off across five box includ free ship on the first box,E:\Documents\Prof_Docs\DATA analysis test\Round 2 Docs\sample\sample\3019128.mp4
5/24/2024 20:25:01,3037506,1,0,0,0,0,0,0,1,0,0,1,1,"Amusement, Joy, Caring, Pride, Desire, Curiosity, Gratitude, Surprise",Yes,1,1,1,1,1,0,,0,1,1,No,,Linked in is promoting there app and through the ad they showcase many different people getting help in searching for new jobs and moving forward in life. We hear the narrator talk in the background while we are shown happy families and people interviewing.  ,"Increase awareness of product/brand, Change what consumers know about the product/brand, Change how consumers feel about the product/brand, Directly persuade consumers to purchase, Increase consumer loyalty to the product/brand, Make consumers feel good about their purchase",5,5,We're in it together ,"LinkedIn is promoting its app.

The screen showcases various people receiving help in searching for new jobs and progressing in their lives, with scenes of happy families and individuals interviewing.

A narrator speaks in the background, accompanied by sounds of cheerful music and possibly light ambient noise.",,3037506 MP4,30s Let's Step Forward - 3037506,LinkedIn says the world of work may have changed but progress toward making a difference in a child's life or finding a new job still looks the same. It looks like small steps and reaching out to those who might be able to help on its professional networking site.,30,11389482.37,3498,2020-10-24T21:18:35-04:00,2021-06-25T02:41:32-04:00,"The world of work may have changed. But progress still starts with small steps. Inequality from the conversations we have to the connections we make, it won't happen all at once. But together we'll find a way whether it's starting a new job or making a difference. When we turn to our communities, there's no telling what our next small steps could lead.",the world of work may have chang but progress still start with small step inequ from the convers we have to the connect we make it wont happen all at onc but togeth well find a way whether it start a new job or make a differ when we turn to our commun there no tell what our next small step could lead,E:\Documents\Prof_Docs\DATA analysis test\Round 2 Docs\sample\sample\3037506.mp4
5/25/2024 1:18:01,3037506,1,0,0,0,0,0,0,0,0,1,1,0,,,1,0,0,0,0,0,,0,0,0,No,no,"People are doing their tasks like cleaning their room, but then they go on their devices to apply/look for jobs through LinkedIn. The ad emphasizes how this small step can lead to something amazing.",Increase consumer loyalty to the product/brand,3,3,We're in it togetehr,"LinkedIn and now
Random people who are going on their devices to look for jobs on LinkedIn
The voiceover goes into the detail of how this one step forward into using LinkedIn to look for jobs can lead to amazing potentials.",no,3037506,30s Let's Step Forward - 3037506,LinkedIn says the world of work may have changed but progress toward making a difference in a child's life or finding a new job still looks the same. It looks like small steps and reaching out to those who might be able to help on its professional networking site.,30,11389482.37,3498,2020-10-24T21:18:35-04:00,2021-06-25T02:41:32-04:00,"The world of work may have changed. But progress still starts with small steps. Inequality from the conversations we have to the connections we make, it won't happen all at once. But together we'll find a way whether it's starting a new job or making a difference. When we turn to our communities, there's no telling what our next small steps could lead.",the world of work may have chang but progress still start with small step inequ from the convers we have to the connect we make it wont happen all at onc but togeth well find a way whether it start a new job or make a differ when we turn to our commun there no tell what our next small step could lead,E:\Documents\Prof_Docs\DATA analysis test\Round 2 Docs\sample\sample\3037506.mp4
5/26/2024 23:38:16,3037506,0,0,0,0,0,0,0,0,0,1,1,0,"Amusement, Joy, Caring, Gratitude",Yes,1,1,0,1,1,0,,1,1,0,No,,During this ad we see multiple people connecting on LinkedIn in order to pursue job opportunity. This is successful as we see the benefits of using LinkedIn through these gained opportunities ,"Increase awareness of product/brand, Change how consumers feel about the product/brand, Directly persuade consumers to purchase, Increase consumer loyalty to the product/brand",5,5,We're in it together ,"Brand: LinkedIn

Visual Elements: Home setting, Backyard setting, Laptop with video conferencing shown off

Auditory Elements: Upbeat music, character dialogue, narration",,3037506.mp4,30s Let's Step Forward - 3037506,LinkedIn says the world of work may have changed but progress toward making a difference in a child's life or finding a new job still looks the same. It looks like small steps and reaching out to those who might be able to help on its professional networking site.,30,11389482.37,3498,2020-10-24T21:18:35-04:00,2021-06-25T02:41:32-04:00,"The world of work may have changed. But progress still starts with small steps. Inequality from the conversations we have to the connections we make, it won't happen all at once. But together we'll find a way whether it's starting a new job or making a difference. When we turn to our communities, there's no telling what our next small steps could lead.",the world of work may have chang but progress still start with small step inequ from the convers we have to the connect we make it wont happen all at onc but togeth well find a way whether it start a new job or make a differ when we turn to our commun there no tell what our next small step could lead,E:\Documents\Prof_Docs\DATA analysis test\Round 2 Docs\sample\sample\3037506.mp4
5/24/2024 20:32:11,3059869,1,0,0,0,0,0,0,0,0,0,1,1,"Amusement, Joy, Caring, Pride, Surprise",Yes,1,1,0,1,1,0,,0,1,0,No,,The McDonald ad starts off by showing us different beautiful houses and sceneries which then pans into McDonalds workers working hard to serve. The narrator is talking though the ad and acts as a caption of what is going on. ,"Increase awareness of product/brand, Directly persuade consumers to purchase",3,2,Serving Here.," The brand being advertised is McDonald's, promoting its food and customer service.

The ad features various beautiful houses and scenic views, transitioning to scenes of McDonald's workers diligently serving customers. The setting includes both picturesque outdoor environments and the inside of a McDonald's restaurant.

A narrator provides commentary throughout the ad, describing the visuals and actions, while background music complements the narration and enhances the mood.",,3059869 MP4,30s Neighbor - 3059869,"McDonald's invites you to think about what exactly makes a neighbor, a neighbor. The company believes that proximity doesn't have to decide whether someone is or is not your neighbor. Though you live on a house boat, you can still look out for your neighbors in the suburbs, and vice versa. McDonald's knows that neighbors step up for each other in times of need and assures that it will continue to do the same for its neighbors.",30,4109110.26,654,2020-11-10T11:23:49-05:00,2020-12-27T22:04:37-05:00,What makes a neighbor a neighbor? Is it just proximity is two houses down any less of a neighbor than the person next door live here. Look out for here. Simple in times of need. Neighbors step up for neighbors. We do too with a helping hand and a warm meal. What kind of neighbor would we be if we didn't?,what make a neighbor a neighbor is it just proxim is two hous down ani less of a neighbor than the person next door live here look out for here simpl in time of need neighbor step up for neighbor we do too with a help hand and a warm meal what kind of neighbor would we be if we didnt,E:\Documents\Prof_Docs\DATA analysis test\Round 2 Docs\sample\sample\3059869.mp4
5/25/2024 1:30:32,3059869,0,0,0,0,0,0,0,0,0,0,1,0,,,1,1,0,0,1,0,,0,0,0,No,no,It starts off with the narrator talking about the importance of neighbors and being kind. It shows a person going from one home to another. Then it cuts to McDonald's talking about how they show love by giving meals to firefighters. This ad takes place during COVID-19.,Increase consumer loyalty to the product/brand,4,3,If it's important there then it's important here,"McDonald's and now
Shows someone going to a doorstep of their neighbor, then a girl sitting near her horse. Then the scene cuts to McDonald's handing out their food to firefighters.
It plays the piano in the background, and the content of the video seemed heavy as it tried spreading the message of the importance of being kind to your neighbor.",no,3059869,30s Neighbor - 3059869,"McDonald's invites you to think about what exactly makes a neighbor, a neighbor. The company believes that proximity doesn't have to decide whether someone is or is not your neighbor. Though you live on a house boat, you can still look out for your neighbors in the suburbs, and vice versa. McDonald's knows that neighbors step up for each other in times of need and assures that it will continue to do the same for its neighbors.",30,4109110.26,654,2020-11-10T11:23:49-05:00,2020-12-27T22:04:37-05:00,What makes a neighbor a neighbor? Is it just proximity is two houses down any less of a neighbor than the person next door live here. Look out for here. Simple in times of need. Neighbors step up for neighbors. We do too with a helping hand and a warm meal. What kind of neighbor would we be if we didn't?,what make a neighbor a neighbor is it just proxim is two hous down ani less of a neighbor than the person next door live here look out for here simpl in time of need neighbor step up for neighbor we do too with a help hand and a warm meal what kind of neighbor would we be if we didnt,E:\Documents\Prof_Docs\DATA analysis test\Round 2 Docs\sample\sample\3059869.mp4
5/28/2024 3:10:46,3059869,0,0,0,0,0,0,0,0,0,1,1,1,Caring,Yes,1,1,0,0,1,0,,1,1,0,No,,The ad demonstrates what is a good neighbor. A good neighbor would be caring and bring McDonalds for you. ,"Increase awareness of product/brand, Change how consumers feel about the product/brand",4,4,,The brand is McDonald and there is no product being advertised. The setting is outdoors and there are McDonald staff members giving food to people in need of help. The voice over proclaims themselves (McDonald staff) as neighbors as neighbors would help neighbors. ,,3059869.mp4,30s Neighbor - 3059869,"McDonald's invites you to think about what exactly makes a neighbor, a neighbor. The company believes that proximity doesn't have to decide whether someone is or is not your neighbor. Though you live on a house boat, you can still look out for your neighbors in the suburbs, and vice versa. McDonald's knows that neighbors step up for each other in times of need and assures that it will continue to do the same for its neighbors.",30,4109110.26,654,2020-11-10T11:23:49-05:00,2020-12-27T22:04:37-05:00,What makes a neighbor a neighbor? Is it just proximity is two houses down any less of a neighbor than the person next door live here. Look out for here. Simple in times of need. Neighbors step up for neighbors. We do too with a helping hand and a warm meal. What kind of neighbor would we be if we didn't?,what make a neighbor a neighbor is it just proxim is two hous down ani less of a neighbor than the person next door live here look out for here simpl in time of need neighbor step up for neighbor we do too with a help hand and a warm meal what kind of neighbor would we be if we didnt,E:\Documents\Prof_Docs\DATA analysis test\Round 2 Docs\sample\sample\3059869.mp4
5/24/2024 16:35:43,3066063,0,0,0,0,1,0,0,0,0,1,0,0,"Amusement, Joy",,1,0,0,0,1,1,No,0,1,0,No,na,"In this ad, a couple is driving around looking for parking, the wife suggests several places but the husband does not like the suggestions.   ",Increase awareness of product/brand,5,5,na,"The brand is nissan, I think the model is the altima. In this ad, a couple is driving around looking for parking, the wife suggests several places but the husband does not like the suggestions. The back and forth conversation between the couple about parking spot is the main audio.",na,3066063.mp4,30s Parking Spot [T1] - 3066063,"A man driving in a Nissan Altima passes parking spaces because he says they are too far away, which leads to his passenger feeling that he'll never park. The man enjoys his Altima too much to stop driving.",30,449434.75,85,2020-11-14T01:41:27-05:00,2021-01-12T20:40:53-05:00,"There's a spot not for he yet. What's wrong with that spot? Too far? I know a better girl. I do. What about here? Crooked parker lighting. Sweet. Really? We're never gonna park, aren't we commit to the drive? The 2021 Nissan Altima with intelligent all wheel drive?",there a spot not for he yet what wrong with that spot too far i know a better girl i do what about here crook parker light sweet realli were never gonna park arent we commit to the drive the 2021 nissan altima with intellig all wheel drive,E:\Documents\Prof_Docs\DATA analysis test\Round 2 Docs\sample\sample\3066063.mp4
5/25/2024 1:04:07,3066063,0,0,0,0,0,0,0,1,0,1,1,1,"Amusement, Joy",No,0,1,1,1,1,1,No,1,1,0,No,,"A couple is looking for a parking spot, but the driver is being overly picky about where to park his Nissan Altima. They drive to three different spots, none with the perfect conditions. It was revealed that the driver just wanted to keep driving the car, and he drove it so far out of the city that he ended up on driving on icy roads in a forest.","Increase awareness of product/brand, Change what consumers know about the product/brand, Directly persuade consumers to purchase, Make consumers feel good about their purchase",3,3,"Could be ""Commit to the drive""","The brand in this ad is Nissan and they are advertising their 2021 Nissan Altima with intelligent all-wheel drive. The ad takes places inside of a Nissan Altima driving through various spots in a city to find a parking spot, but eventually leads to an snow-covered road outside of the city surrounded by trees. There is upbeat jazz playing in the background as the couple has dialogue about where to park and at the end of the ad there is a little voice-over.",,3066063.mp4,30s Parking Spot [T1] - 3066063,"A man driving in a Nissan Altima passes parking spaces because he says they are too far away, which leads to his passenger feeling that he'll never park. The man enjoys his Altima too much to stop driving.",30,449434.75,85,2020-11-14T01:41:27-05:00,2021-01-12T20:40:53-05:00,"There's a spot not for he yet. What's wrong with that spot? Too far? I know a better girl. I do. What about here? Crooked parker lighting. Sweet. Really? We're never gonna park, aren't we commit to the drive? The 2021 Nissan Altima with intelligent all wheel drive?",there a spot not for he yet what wrong with that spot too far i know a better girl i do what about here crook parker light sweet realli were never gonna park arent we commit to the drive the 2021 nissan altima with intellig all wheel drive,E:\Documents\Prof_Docs\DATA analysis test\Round 2 Docs\sample\sample\3066063.mp4
5/21/2024 2:10:30,3078623,0,0,0,0,1,0,0,1,0,1,0,1,"Joy, Desire",No,1,0,0,1,0,0,,1,1,1,No,,You see in the beginning of the ad that families from far away are able to call and connect with their families because of T-Mobile and their 5G plan. They mention how you can get their 5G plan and the new iPhone 12 with 20% if you chose their deal. ,"Increase awareness of product/brand, Change what consumers know about the product/brand, Change how consumers feel about the product/brand, Directly persuade consumers to purchase, Increase consumer loyalty to the product/brand, Make consumers feel good about their purchase",4,3,,T-Mobile is advertising their sale. You start off with families calling each other for the holidays since they're so far apart. The text they use in this ad is pink and glittery and the background has snowflakes to represent the time of year. The music is upbeat and a song about the holidays to add on to the feel of Christmas. At the end of the ad you can hear T-Mobile's little jingle. ,no,3078623.mp4,30s Holidays: Apple iPhone 12 on Us - 3078623,"T-Mobile is encouraging you to connect with your loved ones on its 5G network this holiday season. You can get an iPhone 12 on the wireless carrier when you switch, plus a savings of up to 20% off your old bill.",30,44110800.59,2590,2020-11-21T00:24:54-05:00,2021-01-09T00:21:01-05:00,"This holiday at T Mobile. It's not about how far apart we are. It's about how close we can be. So we're bringing out our best deal on the new iphone 12 with five G on every plan right now. Get the iphone 12 on us on every single plan switch now and save 20% on your bill versus the other guys. That's the best value in wireless. That's right. The iphone 12 on us on America's largest five G network and save 20% per month. It's time to holiday on, it's time for T Mobile.",thi holiday at t mobil it not about how far apart we are it about how close we can be so were bring out our best deal on the new iphon 12 with five g on everi plan right now get the iphon 12 on us on everi singl plan switch now and save 20 on your bill versu the other guy that the best valu in wireless that right the iphon 12 on us on america largest five g network and save 20 per month it time to holiday on it time for t mobil,E:\Documents\Prof_Docs\DATA analysis test\Round 2 Docs\sample\sample\3078623.mp4
5/24/2024 21:42:23,3078623,1,1,1,1,1,1,1,1,1,1,1,1,"Amusement, Joy, Caring, Pride, Desire, Curiosity, Gratitude, Surprise",Yes,1,1,1,1,1,0,,0,1,1,No,,T-Mobile is promoting there new holiday plan which includes a iPhone 12 on them. The narrator is talking about the discounts on the plan as well as showing us happy families who have switched. ,"Increase awareness of product/brand, Change what consumers know about the product/brand, Change how consumers feel about the product/brand, Directly persuade consumers to purchase, Increase consumer loyalty to the product/brand, Make consumers feel good about their purchase",3,3,America's Largest 5G Network ," T-Mobile is promoting their new holiday plan, which includes an iPhone 12.

The screen shows happy families enjoying the holiday season, holding iPhone 12 devices, with festive decorations in the background. Text and graphics highlighting the discounts and plan details appear intermittently.

The narrator discusses the discounts on the plan, accompanied by cheerful holiday music and the sound of families laughing and chatting in the background.",,3078623 MP4,30s Holidays: Apple iPhone 12 on Us - 3078623,"T-Mobile is encouraging you to connect with your loved ones on its 5G network this holiday season. You can get an iPhone 12 on the wireless carrier when you switch, plus a savings of up to 20% off your old bill.",30,44110800.59,2590,2020-11-21T00:24:54-05:00,2021-01-09T00:21:01-05:00,"This holiday at T Mobile. It's not about how far apart we are. It's about how close we can be. So we're bringing out our best deal on the new iphone 12 with five G on every plan right now. Get the iphone 12 on us on every single plan switch now and save 20% on your bill versus the other guys. That's the best value in wireless. That's right. The iphone 12 on us on America's largest five G network and save 20% per month. It's time to holiday on, it's time for T Mobile.",thi holiday at t mobil it not about how far apart we are it about how close we can be so were bring out our best deal on the new iphon 12 with five g on everi plan right now get the iphon 12 on us on everi singl plan switch now and save 20 on your bill versu the other guy that the best valu in wireless that right the iphon 12 on us on america largest five g network and save 20 per month it time to holiday on it time for t mobil,E:\Documents\Prof_Docs\DATA analysis test\Round 2 Docs\sample\sample\3078623.mp4
